id,name
500,مرکز آموزش عالی علوم وفنون خوارزمی قشم
501,مرکز آموزش عالی عمران وتوسعه
502,مرکز آموزش عالی عین القضات
503,مرکز آموزش عالی غزالی
504,مرکز آموزش عالی غیاث الدین جمشید کاشانی
505,مرکز آموزش عالی فاران مهر دانش
506,مرکز آموزش عالی فاطمیه (ویژه خواهران)
507,مرکز آموزش عالی فخر رازی
508,مرکز آموزش عالی فخرالدین اسعد گرگانی
509,مرکز آموزش عالی فراز
510,مرکز آموزش عالی فردوس
511,مرکز آموزش عالی فرزانگان
512,مرکز آموزش عالی فروردین
513,مرکز آموزش عالی فروغ دانش
514,مرکز آموزش عالی فرهمند
515,مرکز آموزش عالی فرهیختگان
516,مرکز آموزش عالی فضیلت
517,مرکز آموزش عالی فناوری آبیدر
518,مرکز آموزش عالی فن و دانش
519,مرکز آموزش عالی فیض الاسلام
520,مرکز آموزش عالی قـدر
521,مرکز آموزش عالی قدیر
522,مرکز آموزش عالی قشم
523,مرکز آموزش عالی کادوس
524,مرکز آموزش عالی کار (رفسنجان)
525,مرکز آموزش عالی کار (قزوین)
526,مرکز آموزش عالی کارون
527,مرکز آموزش عالی کاسپین
528,مرکز آموزش عالی کاوش
529,مرکز آموزش عالی کاویان
530,مرکز آموزش عالی کبیر غرب
531,مرکز آموزش عالی کرمان
532,مرکز آموزش عالی کسری
533,مرکز آموزش عالی آئین کمال
534,مرکز آموزش عالی کمال الملک
535,مرکز آموزش عالی کمیل
536,مرکز آموزش عالی کوثـــر
537,مرکز آموزش عالی کوشیار
538,مرکز آموزش عالی کــومـــش
539,مرکز آموزش عالی گلستان
540,مرکز آموزش عالی گنجنامه
541,مرکز آموزش عالی گنجینه هنرو معماری
542,مرکز آموزش عالی گیل
543,مرکز آموزش عالی لامعی گرگانی
544,مرکز آموزش عالی لقمان حکیم
545,مرکز آموزش عالی لیان
546,مرکز آموزش عالی ماد
547,مرکز آموزش عالی مارلیک
548,مرکز آموزش عالی مازیار
549,مرکز آموزش عالی مجازی رایانه ای
550,مرکز آموزش عالی مجازی فارابی
551,مرکز آموزش عالی مجازی مهرالبرز
552,مرکز آموزش عالی جامعه المصطفی العالمیه
553,مرکز آموزش عالی معراج
554,مرکز آموزش عالی معماری وهنرپارس
555,مرکز آموزش عالی مغان
556,مرکز آموزش عالی مفاخر
557,مرکز آموزش عالی مقدس اردبیلی
558,مرکز آموزش عالی موج
559,مرکز آموزش عالی مولانا
560,مرکز آموزش عالی مولوی
561,مرکز آموزش عالی مهدعلم
562,مرکز آموزش عالی مهر آستان
563,مرکز آموزش عالی مهر کرمان
564,مرکز آموزش عالی مهرآوران
565,مرکز آموزش عالی مهرآیین
566,مرکز آموزش عالی مهراراک
567,مرکز آموزش عالی مهراروند
568,مرکز آموزش عالی مهران
569,مرکز آموزش عالی مهرگان
570,مرکز آموزش عالی میثاق
571,مرکز آموزش عالی میرداماد
572,مرکز آموزش عالی میرعماد
573,مرکز آموزش عالی میزان
574,مرکز آموزش عالی میعاد
575,مرکز آموزش عالی میلاد گلستان
576,مرکز آموزش عالی ناصرخسرو
577,مرکز آموزش عالی نبی اکرم
578,مرکز آموزش عالی نجف آباد
579,مرکز آموزش عالی ندای دانش
580,مرکز آموزش عالی نژند
581,مرکز آموزش عالی نقش جهان
582,مرکز آموزش عالی نگین جیرفت
583,مرکز آموزش عالی نوآوران
584,مرکز آموزش عالی نور دانش
585,مرکز آموزش عالی نورطوبی(مجازی )
586,مرکز آموزش عالی نورهدایت
587,مرکز آموزش عالی نوین
588,مرکز آموزش عالی نیکان
589,مرکز آموزش عالی نیما
590,مرکز آموزش عالی وحدت
591,مرکز آموزش عالی هاتف
592,مرکز آموزش عالی هدف
593,مرکز آموزش عالی آبان هراز
594,مرکز آموزش عالی هرمزان بیرجند
595,مرکز آموزش عالی هشت بهشت
596,مرکز آموزش عالی هگمتانه
597,مرکز آموزش عالی هنر
598,مرکز آموزش عالی هنرواندیشه اسلامی
599,مرکز آموزش عالی هیرکانیا
600,مرکز آموزش عالی یاسین
601,مرکز آموزش عالی برخط
602,دانشگاه آیت ا... العظمی حائری میبد
603,دانشگاه اراک
604,دانشگاه اردکان
605,دانشگاه ارومیه
606,دانشگاه اصفهان
607,دانشگاه الزهرا(س)
608,دانشگاه ایلام
609,دانشگاه بجنورد
610,دانشگاه بزرگمهر قائنات
611,دانشگاه بناب
612,دانشگاه بوعلی سینا
613,دانشگاه بیرجند
614,دانشگاه بین‌المللی امام خمینی (ره)
615,دانشگاه پیام نور
616,دانشگاه تبریز
617,دانشگاه تحصیلات تکمیلی صنعتی و فناوری پیشرفته
618,دانشگاه تحصیلات تکمیلی علوم پایه زنجان
619,دانشگاه تربت حیدریه
620,دانشگاه تربیت دبیر شهید رجایی
621,دانشگاه تربیت مدرس
622,دانشگاه تفرش
623,دانشگاه تهران
624,دانشگاه جامع علمی ـ کاربردی
625,دانشگاه جهرم
626,دانشگاه جیرفت
627,دانشگاه حضرت آیت ا...العظمی بروجردی (ره)
628,دانشگاه حضرت معصومه(س) قم
